epoch,train_loss,train_error,train_acc,train_soft_ratio,train_score_mean,train_topk_mean,train_score_std,val_loss,val_error,val_acc,val_soft_ratio,val_score_mean,val_topk_mean,val_score_std,test_loss,test_error,test_acc,test_soft_ratio,test_score_mean,test_topk_mean,test_score_std
1,0.6706074269298083,0.49599198396793587,0.5040080160320641,0.5054579945150501,0.5222512358474827,0.7538467187859968,0.1148703621517501,0.5774045158307869,0.34965034965034963,0.6503496503496504,0.5042241263639676,0.517367200522156,0.7710113191938067,0.1255495805338911,,,,,,,
2,0.5921314816944346,0.3777555110220441,0.6222444889779559,0.5006569162279905,0.502965471981642,0.7666946413043983,0.11568082761922795,0.5362813716584985,0.3356643356643357,0.6643356643356644,0.501149321561093,0.5049689151607193,0.7764471632825745,0.11553989070177834,,,,,,,
3,0.5903135862552331,0.3687374749498998,0.6312625250501003,0.4988047271250245,0.4955190813284599,0.7683298806090632,0.11558054722117667,0.5817613097337576,0.35664335664335667,0.6433566433566433,0.49655738181167547,0.48648543833019015,0.7627619419481371,0.1129181483138509,,,,,,,
4,0.5668650843755516,0.34468937875751504,0.655310621242485,0.49922982210625627,0.49722161441145535,0.7701682461675756,0.11384885652804512,0.5325134607044967,0.32167832167832167,0.6783216783216783,0.498064915825437,0.4925819467622917,0.7739757649548404,0.11428536829567951,,,,,,,
5,0.5746944167302224,0.36072144288577157,0.6392785571142284,0.49859481306377057,0.49467491046460216,0.7703787299369523,0.11301225372114199,0.5284234454164972,0.3146853146853147,0.6853146853146853,0.4933192323554646,0.47344754375777875,0.7492431029156371,0.10835094870657537,,,,,,,
6,0.5578910282146715,0.3376753507014028,0.6623246492985972,0.49760495427854073,0.4906990676670371,0.7699122404855095,0.11253734159036978,0.5986838974319137,0.34265734265734266,0.6573426573426573,0.4957501054643751,0.48311742254487283,0.7480130262308188,0.10469788308353066,,,,,,,
7,0.556802436739266,0.35070140280561124,0.6492985971943888,0.49765174404413764,0.49088045272356523,0.7703739939358287,0.11165258332896597,0.5473175303085701,0.3356643356643357,0.6643356643356644,0.4960345548766476,0.4844455990966383,0.7740001965027589,0.11562716659366876,,,,,,,
8,0.5555104599716907,0.3276553106212425,0.6723446893787575,0.49781497972522804,0.49152878261281396,0.7681629155465739,0.11108692347600249,0.5650708642039266,0.38461538461538464,0.6153846153846154,0.4975097708768778,0.4903754010483935,0.7765364955355237,0.11464656726131542,,,,,,,
9,0.5650126656483792,0.2935871743486974,0.7064128256513026,0.4985935152293685,0.49466838481610187,0.7705901689931959,0.11187186926269235,0.5919486517672772,0.32867132867132864,0.6713286713286714,0.4936471370967118,0.4747472615925582,0.749026566222831,0.10561377242031683,,,,,,,
10,0.5407887097589955,0.2655310621242485,0.7344689378757515,0.4974017305400424,0.4898787622521062,0.7713426435011661,0.11113180406764896,0.6002957378025655,0.3146853146853147,0.6853146853146853,0.4964828512051722,0.4861345003534864,0.7560493237488753,0.1039829234823819,,,,,,,
11,0.5218347625467247,0.23346693386773548,0.7665330661322645,0.49731425654314804,0.48952311260965403,0.7716594174175797,0.1108267432898059,0.6496383605095056,0.2937062937062937,0.7062937062937062,0.4979312417807279,0.4920450345827983,0.7790686811183716,0.1129110008140316,,,,,,,
12,0.5427626830363321,0.22945891783567135,0.7705410821643286,0.4972488972132574,0.4892746307000607,0.7732247780851706,0.11212696475564747,0.6649542276884293,0.3356643356643357,0.6643356643356644,0.49689137685549006,0.487810201474003,0.7672296697859997,0.10878602318364762,,,,,,,
13,0.5254723258868965,0.21442885771543085,0.7855711422845691,0.4971782535553456,0.48898551819140545,0.7728082711746793,0.11125538328976066,0.8065762204098534,0.34965034965034963,0.6503496503496504,0.4937195550728511,0.4750164083459161,0.7462003449876825,0.10215175448073452,,,,,,,
14,0.49903378580400126,0.18236472945891782,0.8176352705410822,0.49714156232759327,0.48884279345104353,0.773793600529492,0.11093510128604342,0.7329404000844155,0.32167832167832167,0.6783216783216783,0.4977741814576663,0.4913290841179294,0.76604642151119,0.10512893587038234,,,,,,,
15,0.4845976626616203,0.16032064128256512,0.8396793587174349,0.49712942639190355,0.4887924578361855,0.7743298540970606,0.11117859401101833,0.8270898439459033,0.35664335664335667,0.6433566433566433,0.49586198129854003,0.4837265780547282,0.7704855664209886,0.1100239092418989,,,,,,,
16,0.42923683849329464,0.11823647294589178,0.8817635270541082,0.4966902196825387,0.48702896595419287,0.7740753197777487,0.1109000596321395,0.7724173092967147,0.32867132867132864,0.6713286713286714,0.4960988238974885,0.48465922339396045,0.7721567429029025,0.1108102532106914,,,,,,,
17,0.40712699008907727,0.09619238476953908,0.9038076152304609,0.49675347081167187,0.48728165817344354,0.7747972876371029,0.11073173528708861,0.8143673130682298,0.35664335664335667,0.6433566433566433,0.497210034748891,0.48909144364036883,0.7697302076991621,0.10730117767922241,,,,,,,
18,0.40109269458330227,0.0871743486973948,0.9128256513026052,0.49655484917288073,0.48648536236646894,0.7748204104915888,0.11079135321814171,0.9086844648097778,0.32867132867132864,0.6713286713286714,0.49698047454540545,0.4881948762006693,0.7738049469002477,0.10931279628791592,,,,,,,
19,0.39457660705926184,0.0871743486973948,0.9128256513026052,0.49665424224728333,0.4868782941468493,0.7742714811721163,0.11008512125889919,0.8841702507717626,0.32867132867132864,0.6713286713286714,0.49679821562933757,0.4874837676753531,0.7744177446498738,0.10862480407707732,,,,,,,
test,,,,,,,,,,,,,,,0.6504329136066269,0.3017543859649123,0.6982456140350877,0.49811867705562657,0.49279485930476274,0.7793706164548272,0.1125964855086957
